Date,Lag_.GSPC,X.GSPC,X.HSI,X.N225,X.DJI,X.GDAXI,JNJ,MSFT,GE,PG,XOM
6/3/10,-0.035017442,-0.169017286,-0.881784093,-1.040724599,-0.736010046,1.159029195,-0.718189418,1.615149409,0.165344037,-0.669045603,1.275248405
6/4/10,-0.013624466,-0.382971878,1.088767596,-0.805404917,-0.07990905,1.213303823,0.138011996,-0.955283033,-1.5013861,1.516943725,-0.232072161
6/7/10,0.010916267,-0.764566464,1.440305455,1.001937176,-0.543593486,0.139685069,0.776198429,-1.44641973,-1.412422085,0.456323931,0.352551704
6/8/10,-0.005959397,0.220467693,-0.077258932,-1.337623139,0.336257071,-1.028612735,0.224687384,-1.098679087,-0.24586802,1.232082606,1.774547161
6/9/10,0.029079846,-0.158128819,0.399141314,1.278377161,-2.85E-04,2.019295095,-0.335961538,-0.742922782,-0.535459727,-0.573850313,-1.350205481
6/10/10,0.004370116,1.241869326,-0.533126488,-0.034387911,1.048310054,-0.554288085,-1.21160574,-0.920576309,0.628804442,-1.057082833,1.392083543
6/11/10,-0.001806294,0.064395261,0.455581537,1.20325595,0.014591038,-0.427819082,-0.363250389,1.899349744,-0.955371357,-1.54435799,-0.346374712
6/14/10,0.02322245,-0.095671056,0.254482521,0.300260042,-0.121667968,2.093573874,0.073897963,-0.767985794,-1.482961223,0.770643213,-1.024571571
6/15/10,-5.56E-04,0.458798918,0,-3,0.285624341,-0.606413757,-0.316108731,1.748156621,0.630848725,-0.424239551,0.118639157
6/16/10,0.001282186,0.19336624,0.959063015,-0.897456608,0.37059994,0.742830098,0.588683213,-1.43924304,0.958921022,-1.76802378,0.291259902
6/17/10,0.001316264,-0.619309878,0.899569647,-1.050837942,-0.346205324,0.377638733,-1.195054041,-0.464922465,1.594363542,1.38481984,-0.580062112
6/18/10,-0.003864298,-0.412581899,2.048263207,1.510730583,-0.390477703,-0.613425608,-0.524085668,-0.299509657,-0.311394776,-1.157379172,0.149860693
