Date,Lag Ret,Ret
2016-04-13,0.000536,0.014487
2016-04-14,-0.020071,0.000536
2016-04-15,-0.021575,-0.020071
2016-04-18,-0.005303,-0.021575
2016-04-19,0.002058,-0.005303
2016-04-20,-0.010828,0.002058
2016-04-21,-0.002737,-0.010828
2016-04-22,-0.005678,-0.002737
2016-04-25,-0.006947,-0.005678
2016-04-26,-0.062578,-0.006947
2016-04-27,-0.030566,-0.062578
2016-04-28,-0.011494,-0.030566
2016-04-29,-0.001067,-0.011494
2016-05-02,0.016446,-0.001067
2016-05-03,-0.010401,0.016446
2016-05-04,-0.004034,-0.010401
2016-05-05,-0.005577,-0.004034
2016-05-06,0.000755,-0.005577
2016-05-09,0.006789,0.000755
2016-05-10,-0.009741,0.006789
2016-05-11,-0.023457,-0.009741
2016-05-12,0.001992,-0.023457
2016-05-13,0.037119,0.001992
2016-05-16,-0.004154,0.037119
2016-05-17,0.011445,-0.004154
2016-05-18,-0.003807,0.011445
2016-05-19,0.010828,-0.003807
2016-05-20,0.012707,0.010828
2016-05-23,0.015244,0.012707
2016-05-24,0.017569,0.015244
2016-05-25,0.00793,0.017569
2016-05-26,-0.000598,0.00793
2016-05-27,-0.004883,-0.000598
2016-05-31,-0.01402,-0.004883
2016-06-01,-0.007516,-0.01402
2016-06-02,0.002047,-0.007516
2016-06-03,0.007251,0.002047
2016-06-06,0.004056,0.007251
2016-06-07,-0.000909,0.004056
2016-06-08,0.007176,-0.000909
2016-06-09,-0.008229,0.007176
2016-06-10,-0.015076,-0.008229
2016-06-13,0.001233,-0.015076
2016-06-14,-0.003283,0.001233
2016-06-15,0.004221,-0.003283
2016-06-16,-0.022758,0.004221
2016-06-17,-0.002413,-0.022758
2016-06-20,0.008517,-0.002413
2016-06-21,-0.003754,0.008517
2016-06-22,0.005756,-0.003754
2016-06-23,-0.028096,0.005756
2016-06-24,-0.014561,-0.028096
2016-06-27,0.01684,-0.014561
2016-06-28,0.008655,0.01684
2016-06-29,0.012712,0.008655
2016-06-30,0.003033,0.012712
2016-07-01,-0.009386,0.003033
2016-07-05,0.005685,-0.009386
2016-07-06,0.004292,0.005685
2016-07-07,0.007713,0.004292
2016-07-08,0.003103,0.007713
2016-07-11,0.004537,0.003103
2016-07-12,-0.005646,0.004537
2016-07-13,0.01982,-0.005646
2016-07-14,-0.000101,0.01982
2016-07-15,0.01063,-0.000101
2016-07-18,0.000401,0.01063
2016-07-19,0.000901,0.000401
2016-07-20,-0.005302,0.000901
2016-07-21,-0.007744,-0.005302
2016-07-22,-0.013379,-0.007744
2016-07-25,-0.006883,-0.013379
2016-07-26,0.064963,-0.006883
2016-07-27,0.013502,0.064963
2016-07-28,-0.001246,0.013502
2016-07-29,0.017657,-0.001246
2016-08-01,-0.014804,0.017657
2016-08-02,0.012538,-0.014804
2016-08-03,0.006144,0.012538
2016-08-04,0.015207,0.006144
2016-08-05,0.008281,0.015207
2016-08-08,0.00406,0.008281
2016-08-09,-0.007444,0.00406
2016-08-10,-0.000648,-0.007444
2016-08-11,0.002316,-0.000648
2016-08-12,0.012017,0.002316
2016-08-15,-0.000913,0.012017
2016-08-16,-0.001463,-0.000913
2016-08-17,-0.001282,-0.001463
2016-08-18,0.002567,-0.001282
2016-08-19,-0.007772,0.002567
2016-08-22,0.003133,-0.007772
2016-08-23,-0.007533,0.003133
2016-08-24,-0.004258,-0.007533
2016-08-25,-0.005857,-0.004258
2016-08-26,-0.001122,-0.005857
2016-08-29,-0.007676,-0.001122
2016-08-30,0.000943,-0.007676
2016-08-31,0.005938,0.000943
2016-09-01,0.009369,0.005938
2016-09-02,-0.000279,0.009369
2016-09-06,0.006128,-0.000279
2016-09-07,-0.026209,0.006128
2016-09-08,-0.02265,-0.026209
2016-09-09,0.022399,-0.02265
2016-09-12,0.023805,0.022399
2016-09-13,0.035387,0.023805
2016-09-14,0.033998,0.035387
2016-09-15,-0.005624,0.033998
2016-09-16,-0.01166,-0.005624
2016-09-19,-0.000088,-0.01166
2016-09-20,-0.000176,-0.000088
2016-09-21,0.009423,-0.000176
2016-09-22,-0.016664,0.009423
2016-09-23,0.001508,-0.016664
2016-09-26,0.00186,0.001508
2016-09-27,0.007605,0.00186
2016-09-28,-0.015533,0.007605
2016-09-29,0.007755,-0.015533
2016-09-30,-0.004688,0.007755
2016-10-03,0.004266,-0.004688
2016-10-04,0.000443,0.004266
2016-10-05,0.00743,0.000443
2016-10-06,0.001493,0.00743
2016-10-07,0.017447,0.001493
2016-10-10,0.002154,0.017447
2016-10-11,0.008942,0.002154
2016-10-12,-0.003068,0.008942
2016-10-13,0.005556,-0.003068
2016-10-14,-0.00068,0.005556
2016-10-17,-0.000681,-0.00068
2016-10-18,-0.002979,-0.000681
2016-10-19,-0.000512,-0.002979
2016-10-20,-0.00393,-0.000512
2016-10-21,0.009005,-0.00393
2016-10-24,0.0051,0.009005
2016-10-25,-0.022495,0.0051
2016-10-26,-0.009603,-0.022495
2016-10-27,-0.006639,-0.009603
2016-10-28,-0.001583,-0.006639
2016-10-31,-0.018055,-0.001583
2016-11-01,0.000897,-0.018055
2016-11-02,-0.010664,0.000897
2016-11-03,-0.009014,-0.010664
2016-11-04,0.014425,-0.009014
2016-11-07,0.005887,0.014425
2016-11-08,-0.001621,0.005887
2016-11-09,-0.027868,-0.001621
2016-11-10,0.005937,-0.027868
2016-11-11,-0.025085,0.005937
2016-11-14,0.013244,-0.025085
2016-11-15,0.026888,0.013244
2016-11-16,-0.000364,0.026888
2016-11-17,0.001,-0.000364
2016-11-18,0.015174,0.001
2016-11-21,0.000627,0.015174
2016-11-22,-0.005098,0.000627
2016-11-23,0.005035,-0.005098
2016-11-25,-0.001968,0.005035
2016-11-28,-0.000986,-0.001968
2016-11-29,-0.008434,-0.000986
2016-11-30,-0.00932,-0.008434
2016-12-01,0.003745,-0.00932
2016-12-02,-0.007188,0.003745
2016-12-05,0.007699,-0.007188
2016-12-06,0.009823,0.007699
2016-12-07,0.009817,0.009823
2016-12-08,0.016322,0.009817
2016-12-09,-0.005704,0.016322
2016-12-12,0.016681,-0.005704
2016-12-13,0,0.016681
2016-12-14,0.005469,0
2016-12-15,0.001295,0.005469
2016-12-16,0.005777,0.001295
2016-12-19,0.002658,0.005777
2016-12-20,0.000941,0.002658
2016-12-21,-0.006578,0.000941
2016-12-22,0.001978,-0.006578
2016-12-23,0.006351,0.001978
2016-12-27,-0.004264,0.006351
2016-12-28,-0.000257,-0.004264
2016-12-29,-0.007796,-0.000257
